SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540519,MEERA       ,M ,Q,251.00,251.00,245.00,245.00,245.00,250.00,2,2000,496000.00,
540526,IRBINVIT    ,IF,Q,85.60,85.72,85.47,85.48,85.47,85.80,14,415000,35561500.00,
540530,HUDCO       ,B ,Q,66.55,66.80,65.70,65.95,65.95,66.20,1172,257571,17062809.00,
540544,PSPPROJECT  ,B ,Q,579.00,580.00,570.40,572.50,571.00,578.85,100,1682,969322.00,
540565,INDIGRID    ,IF,Q,95.85,95.96,95.62,95.62,95.62,98.63,19,479682,45983541.00,
540575,STARCEMENT  ,B ,Q,130.90,131.50,129.10,129.50,129.45,130.35,31,3891,505786.00,
540593,HEOF1126RG  ,B ,Q,9.61,9.61,9.14,9.25,9.25,9.26,8,51550,492484.00,
540595,TEJASNET    ,B ,Q,339.80,341.50,333.05,335.10,335.10,333.65,241,5624,1896524.00,
540596,ERIS        ,B ,Q,794.25,794.25,765.80,768.30,770.30,779.65,131,1184,921594.00,
540602,GTPL        ,B ,Q,154.50,160.00,151.30,153.30,153.30,152.45,165,2955,463363.00,
540611,AUBANK      ,B ,Q,743.00,746.95,703.35,729.70,729.70,737.15,2550,54168,39060414.00,
540614,GGENG       ,M ,Q,62.95,62.95,62.95,62.95,62.95,65.95,1,3000,188850.00,
540616,ARTEMIS     ,B ,Q,107.10,109.00,107.00,107.55,109.00,105.65,5,410,43943.00,
540621,BHAGYAPROP  ,B ,Q,33.50,36.50,29.90,30.70,30.75,33.20,1407,288116,9692343.00,
540642,SALASAR     ,B ,Q,380.00,393.60,378.00,387.25,387.25,379.25,173,6455,2514452.00,
540647,GANGESSEC   ,B ,Q,75.00,75.25,75.00,75.25,75.25,80.25,3,200,15025.00,
540648,PALASHSEC   ,B ,Q,64.00,64.00,64.00,64.00,64.00,64.00,1,120,7680.00,
540649,AVADHSUGAR  ,B ,Q,353.00,388.75,336.50,369.95,369.95,357.00,1088,23658,8786990.00,
540650,MAGADHSUGAR ,B ,Q,92.35,95.70,91.50,93.15,93.15,90.90,30,1996,186942.00,
540653,SINTEXPLAST ,B ,Q,56.20,57.00,54.00,54.15,54.15,55.05,3401,523460,28716042.00,
540669,UTINEXT50   ,B ,Q,304.00,304.00,304.00,304.00,304.00,300.00,1,20,6080.00,
540673,SIS         ,B ,Q,1149.70,1192.65,1149.70,1180.35,1185.00,1116.50,205,2964,3490182.00,
540678,COCHINSHIP  ,B ,Q,542.45,543.00,531.10,532.25,532.25,536.30,438,7010,3765205.00,
540679,SMSLIFE     ,B ,Q,415.10,428.90,415.10,428.90,428.90,417.00,4,116,49033.00,
540680,KIOCL       ,B ,Q,243.25,249.95,235.10,239.65,239.65,245.30,151,4328,1054407.00,
540686,SMRUTHIORG  ,X ,Q,104.95,104.95,104.95,104.95,104.95,102.45,1,1,104.00,
540691,ABCAPITAL   ,B ,Q,156.70,158.20,155.60,156.55,156.55,156.25,1323,173700,27269523.00,
540692,APEX        ,B ,Q,650.95,663.45,641.95,646.20,644.45,649.35,505,8813,5740438.00,
540694,ANG         ,M ,Q,79.75,82.00,79.75,81.65,82.00,82.00,5,9600,777200.00,
540699,DIXON       ,B ,Q,3460.05,3550.00,3445.00,3461.25,3461.25,3444.85,617,3050,10666784.00,
540700,BRNL        ,B ,Q,175.15,181.95,175.15,181.95,181.95,179.85,5,175,31250.00,
540701,DCAL        ,B ,Q,363.95,376.00,356.00,372.75,372.75,356.80,1375,482537,177224597.00,
540702,LASA        ,B ,Q,82.00,82.90,80.20,81.55,82.00,81.60,190,16825,1373828.00,
540703,PROVESTSER  ,X ,Q,11.50,11.50,11.50,11.50,11.50,11.19,2,362,4163.00,
540704,MATRIMONY   ,B ,Q,855.90,855.90,830.05,838.80,837.00,857.00,16,314,265486.00,
540709,RELHOME     ,B ,Q,63.00,64.00,62.70,63.00,63.00,62.45,718,69090,4384174.00,
540710,CAPACITE    ,B ,Q,361.75,363.80,357.00,359.75,360.00,358.15,266,8031,2907579.00,
540716,ICICIGI     ,B ,Q,755.00,760.70,741.00,752.95,753.00,752.55,864,11068,8350836.00,
540717,PQIF        ,XT,Q,111.75,111.75,111.75,111.75,111.75,111.50,1,1525,170418.00,
540719,SBILIFE     ,B ,Q,759.95,774.75,742.80,758.40,758.40,762.35,3181,41594,31580206.00,
540724,DIAMONDYD   ,B ,Q,1308.10,1380.05,1297.50,1352.45,1362.00,1308.95,122,639,853757.00,
540725,SISL        ,M ,Q,110.90,111.00,107.10,107.10,107.10,107.20,8,24000,2634300.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,4,100,51245.00,
540729,VANTABIO    ,M ,Q,48.00,48.00,48.00,48.00,48.00,48.00,1,3000,144000.00,
540735,IRIS        ,M ,Q,58.20,58.20,58.20,58.20,58.20,57.20,1,4000,232800.00,
540736,SIDDH       ,M ,Q,29.50,29.50,29.50,29.50,29.50,30.20,1,4000,118000.00,
540743,GODREJAGRO  ,B ,Q,704.00,720.00,700.15,703.30,703.30,703.80,1103,32266,22914874.00,
540744,MESCON      ,XT,Q,50.50,51.00,46.80,48.35,48.20,49.05,60,8263,406487.00,
540749,MASFIN      ,B ,Q,617.95,630.00,617.95,628.10,627.05,618.75,54,649,405754.00,
540750,IEX         ,B ,Q,1650.00,1651.70,1616.25,1629.90,1630.00,1663.45,468,2965,4848808.00,
540755,GICRE       ,B ,Q,715.00,718.00,710.00,712.05,712.05,713.00,250,2364,1688090.00,
540757,SCPL        ,M ,Q,175.00,184.95,175.00,183.95,182.30,179.20,26,41600,7556080.00,
540762,TIINDIA     ,B ,Q,231.00,239.15,231.00,236.85,236.85,234.50,151,7834,1848778.00,
540767,RNAM        ,B ,Q,255.00,257.00,252.40,253.05,253.00,254.15,251,5502,1399289.00,
540768,MAHLOG      ,B ,Q,488.10,491.00,484.00,487.15,487.15,483.10,157,2900,1415723.00,
540769,NIACL       ,B ,Q,665.00,670.05,660.10,661.25,661.25,668.50,117,1358,902558.00,
540774,IFGLEXPOR   ,B ,Q,247.00,263.95,247.00,255.65,255.65,257.00,123,6518,1668396.00,
540775,KHADIM      ,B ,Q,770.00,786.00,765.00,775.25,775.00,768.10,546,6849,5325605.00,
540776,5PAISA      ,T ,Q,365.00,387.45,356.15,387.45,387.45,369.00,67,5839,2252058.00,
540777,HDFCLIFE    ,B ,Q,536.00,546.50,518.25,520.60,520.60,533.10,6342,258095,138267187.00,
540786,SHARIKA     ,M ,Q,52.00,53.00,52.00,53.00,53.00,50.60,2,6000,315000.00,
540787,ICICIB22    ,B ,Q,35.43,36.38,35.43,36.32,36.34,35.64,211,161134,5826285.00,
540789,DNAMEDIA    ,B ,Q,8.25,9.64,8.25,9.04,8.73,8.35,84,20561,184546.00,
540790,EASTERNGAS  ,X ,Q,20.90,20.90,19.50,19.50,19.50,20.00,3,202,4160.00,
540793,HHOF1140RG  ,B ,Q,9.00,9.05,8.87,8.94,8.94,8.96,39,29260,262392.00,
540795,DYNAMIC     ,M ,Q,46.30,49.00,46.30,47.85,47.85,47.00,12,36000,1720800.00,
540797,SHALBY      ,B ,Q,215.75,219.60,215.60,217.00,217.55,216.95,138,6287,1364892.00,
540798,FSC         ,B ,Q,697.30,701.90,686.00,699.75,701.90,699.90,199,3777,2623748.00,
540799,DACEFRG     ,B ,Q,8.70,9.40,8.70,9.17,9.40,9.11,13,9744,88500.00,
540809,MRCEXIM     ,M ,Q,5.65,5.65,5.65,5.65,5.65,5.95,1,8000,45200.00,
540821,SADHNA      ,XT,Q,26.60,26.60,26.60,26.60,26.60,27.70,113,860,22876.00,
540824,ASTRON      ,B ,Q,126.20,140.10,125.35,137.25,137.25,124.50,2629,194271,26418147.00,
540826,RCBFIVCG    ,B ,Q,7.33,7.33,7.33,7.33,7.33,7.32,2,2500,18325.00,
540850,JFL         ,M ,Q,57.40,65.30,57.40,65.30,65.30,54.45,244,684000,44123600.00,
540861,IPRU3018    ,B ,Q,9.90,9.90,9.00,9.05,9.05,9.00,10,10185,92183.00,
540874,7SEAS       ,XT,Q,9.50,9.88,9.50,9.55,9.50,9.69,7,1400,13319.00,
540879,APOLLO      ,B ,Q,240.00,240.25,230.00,232.65,232.65,237.15,358,12361,2909221.00,
540900,NEWGEN      ,B ,Q,235.00,239.90,235.00,238.85,238.55,234.75,106,3370,800913.00,
540901,PRAXIS      ,B ,Q,279.00,286.65,263.00,286.60,286.60,273.00,957,95909,27200069.00,
540902,AMBER       ,B ,Q,1083.80,1090.00,1070.10,1074.60,1071.05,1078.30,168,2083,2247427.00,
540903,CRPRISK     ,M ,Q,58.00,64.00,58.00,60.65,61.00,57.55,103,306000,18839400.00,
540904,TIRUFOAM    ,XT,Q,69.95,69.95,69.95,69.95,69.95,66.65,1,1,69.00,
540923,AML         ,M ,Q,7.20,7.25,7.15,7.15,7.15,7.50,3,18000,129600.00,
540935,GALAXYSURF  ,B ,Q,1446.05,1470.75,1440.05,1447.25,1440.05,1456.05,84,697,1014008.00,
540936,GGL         ,M ,Q,92.00,92.00,92.00,92.00,92.00,90.25,1,3000,276000.00,
540937,MEDICO      ,M ,Q,97.00,98.00,97.00,97.75,98.00,97.00,6,45600,4456800.00,
540938,GUJHYSPIN   ,M ,Q,9.21,9.21,9.20,9.20,9.20,9.19,2,20000,184100.00,
540953,KENVI       ,M ,Q,17.40,17.40,17.40,17.40,17.40,17.20,1,3000,52200.00,
540954,IWP         ,X ,Q,971.00,971.00,959.95,959.95,959.95,967.00,26,2898,2795151.00,
540955,TDSL        ,M ,Q,45.00,45.10,44.15,44.45,44.15,44.80,7,24000,1075500.00,
540956,BHATIA      ,M ,Q,168.00,173.90,167.00,173.90,173.90,172.90,4,4000,676900.00,
540961,SHIVAMILLS  ,B ,Q,50.75,52.00,48.30,50.90,51.70,53.50,19,358,18009.00,
540975,ASTERDM     ,B ,Q,169.90,171.25,165.00,170.80,170.80,166.20,833,30270,5127206.00,
540981,KTKIND4RG   ,B ,Q,9.00,9.00,9.00,9.00,9.00,8.20,2,3010,27090.00,
541005,KANCOTEA    ,X ,Q,78.45,81.50,78.00,78.25,78.25,77.25,13,1092,86272.00,
541006,ANGEL       ,M ,Q,34.00,34.20,33.00,33.80,34.20,33.60,42,184000,6217200.00,
541019,HGINFRA     ,B ,Q,335.00,338.00,334.15,335.45,335.45,335.70,110,4862,1631539.00,
541053,EIS         ,M ,Q,945.00,945.00,945.00,945.00,945.00,942.00,1,160,151200.00,
541083,INFLAME     ,M ,Q,40.00,40.00,40.00,40.00,40.00,38.20,1,2000,80000.00,
541092,ABSLRIF6RG  ,B ,Q,8.31,8.95,8.31,8.95,8.95,8.87,4,2553,21402.00,
541096,BPLPHARMA   ,XT,Q,282.15,282.15,282.15,282.15,282.15,287.90,1,100,28215.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,999.99,1000.01,1000.01,1000.01,3,6551,6551000.00,
541143,BDL         ,B ,Q,405.05,405.95,396.00,400.80,400.80,406.05,217,6669,2692013.00,
541144,ACTIVE      ,M ,Q,43.00,43.00,40.00,40.00,40.00,45.25,15,30000,1237700.00,
541153,BANDHANBNK  ,B ,Q,498.00,522.00,498.00,504.90,504.90,494.80,12299,534244,272934328.00,
541154,HAL         ,B ,Q,1127.40,1136.65,1124.05,1130.35,1134.95,1132.65,274,3223,3640422.00,
541161,KARDA       ,B ,Q,187.80,188.10,186.70,187.25,187.55,189.70,62,3169,593686.00,
541163,SANDHAR     ,B ,Q,377.00,388.30,376.90,386.40,386.40,375.90,858,37686,14491849.00,
541167,YASHO       ,M ,Q,106.00,108.50,102.45,107.50,107.50,107.50,20,75600,8051400.00,
541178,BENARA      ,M ,Q,64.50,68.00,64.50,66.25,66.25,63.25,36,90000,6044000.00,
541179,ISEC        ,B ,Q,426.00,426.00,420.35,421.90,421.90,425.20,348,13286,5628621.00,
541195,MIDHANI     ,B ,Q,154.05,156.15,146.10,146.35,146.10,153.75,1685,119482,17933399.00,
541206,OBCL        ,M ,Q,50.00,50.00,50.00,50.00,50.00,49.00,1,4000,200000.00,
541233,LEMONTREE   ,B ,Q,73.10,77.10,72.30,75.50,75.50,73.20,5348,802861,60450423.00,
541256,IPRU3081    ,F ,Q,8.40,8.40,8.40,8.40,8.40,9.00,1,500,4200.00,
541269,CHEMFABALKA ,T ,Q,270.10,270.10,270.10,270.10,270.10,284.30,3,80,21608.00,
541276,GARVIND     ,MT,Q,9.50,9.98,9.50,9.98,9.98,10.00,2,20000,194800.00,
555555,SENSEXIWIN  ,B ,Q,364.86,366.32,364.86,366.32,366.32,362.06,5,453,165855.00,
570001,TATAMTRTDVR ,A ,Q,187.90,189.70,186.10,188.95,188.95,185.40,876,88895,16712092.00,
570002,FELDVR      ,B ,Q,38.05,39.50,38.00,38.05,38.05,39.40,11,1305,50912.00,
570004,JISLBNDVR   ,B ,Q,68.00,69.50,67.70,69.00,68.20,68.35,75,7657,525561.00,
570005,SCAPDVR     ,T ,Q,3.69,3.69,3.69,3.69,3.69,3.52,6,10606,39136.00,
580001,STAN CHART  ,B ,I,63.95,63.95,61.90,62.00,62.00,62.45,25,380,23657.00,
590003,KARUR VY(PS ,B ,Q,106.00,108.90,105.60,107.70,107.70,105.55,582,76369,8198733.00,
590005,TIDE WATE(PS,B ,Q,6402.00,6450.00,6278.00,6326.80,6326.80,6381.95,586,1581,10014928.00,
590006,AMRUTANJAN  ,B ,Q,280.60,287.90,280.60,285.25,285.00,286.95,91,884,253066.00,
590013,XPRO INDI(PS,B ,Q,58.00,58.00,55.00,55.45,55.00,55.60,28,1454,81360.00,
590018,HISARMET(PS ,B ,Q,84.40,84.40,80.00,80.20,82.90,84.05,21,1142,91680.00,
590021,BHARAT RA(PS,B ,Q,5455.25,5712.00,5425.10,5657.85,5700.00,5438.80,130,553,3110118.00,
590022,EASTER SI(PS,B ,Q,3.66,3.90,3.66,3.84,3.84,3.66,10,2567,9610.00,
590024,FERT CHE(PS ,B ,Q,55.35,56.00,54.40,54.60,54.60,54.95,66,7412,406705.00,
590025,GINNI FIL(PS,B ,Q,29.90,30.50,29.50,29.90,30.00,29.95,65,8451,254718.00,
590030,SOUTH PET(PS,B ,Q,37.90,38.15,36.60,37.05,36.70,37.80,245,33764,1258125.00,
590031,DE NORA     ,T ,Q,448.00,466.45,433.25,464.05,466.45,444.25,53,2395,1099889.00,
590041,KAVERI TELE ,B ,Q,8.75,10.10,8.75,9.46,9.84,8.94,19,1480,13645.00,
590043,HARITA SEAT ,B ,Q,1010.00,1013.95,1000.00,1009.10,1010.00,992.05,7,50,50486.00,
590051,SAKSOFT LTD ,B ,Q,255.60,255.60,246.50,248.60,248.00,250.00,26,1067,267002.00,
590056,SALONA COTSP,B ,Q,116.00,116.00,116.00,116.00,116.00,119.90,1,100,11600.00,
590062,ANDHRA SUGAR,B ,Q,418.95,419.00,402.20,403.45,403.00,415.30,271,6943,2845331.00,
590065,INDIA MOTOR ,B ,Q,1101.00,1110.00,1070.00,1084.55,1089.00,1090.05,58,348,379137.00,
590066,KCP LTD     ,B ,Q,136.90,139.00,134.00,135.65,135.65,136.25,171,13894,1906422.00,
590070,RADAAN MEDIA,B ,Q,2.03,2.03,2.03,2.03,2.03,1.94,5,14400,29232.00,
590071,SUNDARAM FIN,B ,Q,1775.00,1800.05,1735.10,1755.90,1779.95,1772.65,221,1224,2181225.00,
590072,SUNDARAM BRK,B ,Q,560.80,564.15,555.00,560.00,560.00,545.20,6,26,14558.00,
590073,WHEELS INDIA,B ,Q,2249.95,2249.95,2187.00,2187.00,2187.00,2200.00,4,5,11020.00,
590075,LAMBODHARA T,B ,Q,77.90,79.00,75.20,75.65,75.65,78.35,104,6507,500551.00,
590078,MAITHAN ALL ,B ,Q,886.25,890.05,881.00,887.30,890.00,881.95,156,2418,2147082.00,
590086,ORISSA MINE ,B ,Q,1680.50,1704.35,1660.00,1671.25,1671.25,1682.95,121,597,1002907.00,
590095,GOLDBEES    ,E ,Q,2795.00,2795.00,2780.00,2786.20,2789.00,2795.01,73,691,1923758.00,
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.99,1000.00,1000.00,1000.01,2243,766248,766245987.00,
590097,KOTAKGOLDETF,E ,Q,277.89,277.90,274.50,276.20,276.20,278.00,16,6455,1793067.00,
590098,SBI GOLD ETS,E ,Q,2825.55,2840.00,2825.55,2828.97,2828.50,2841.87,33,156,441501.00,
590101,UTI GOLD ETF,E ,Q,2825.00,2825.00,2800.00,2811.00,2811.00,2800.01,8,29,81460.00,
590103,NIFTY BEES  ,B ,Q,1101.00,1106.99,1101.00,1103.94,1103.97,1097.64,26,525,579594.00,
590104,JUNIOR BEES ,B ,Q,310.44,312.12,310.44,310.70,310.70,310.12,5,14,4360.00,
590106,BANK BEES   ,B ,Q,2530.00,2580.00,2530.00,2580.00,2580.00,2513.00,10,42,107678.00,
590107,KOTAK PSU BK,B ,Q,275.99,285.00,275.99,281.50,281.50,273.28,45,10187,2890188.00,
590108,PSUBNK BEES ,B ,Q,314.00,314.00,314.00,314.00,314.00,300.05,2,107,33598.00,
590110,QUANTUM INDX,B ,Q,1070.00,1077.50,1070.00,1077.50,1077.50,1030.00,2,2,2147.00,
590126,GRADIENTE   ,XT,Q,1.32,1.32,1.30,1.32,1.32,1.26,29,61681,81158.00,
590134,MADRASFERT  ,B ,Q,37.80,38.00,36.00,36.55,36.00,37.65,114,20149,743932.00,
600180,HDFC BANK LT,A ,Q,1975.00,1996.85,1967.00,1986.40,1991.00,1971.75,639,876216,1728119034.00,
600770,TATA CHEMICA,A ,Q,730.00,745.00,730.00,740.00,740.00,740.00,8,63592,46604410.00,
700087,MUKUND CRPS ,F ,P,7.53,8.00,7.51,8.00,8.00,7.86,5,33,249.00,
700133,3DPLM       ,F ,P,67.96,68.00,67.96,68.00,68.00,68.03,7,736,50038.00,
700134,VEDLRPS     ,F ,P,10.05,10.07,10.05,10.07,10.07,10.05,15,6559,65945.00,
717502,JSW NCPS    ,F ,P,9.05,9.05,9.05,9.05,9.05,9.09,11,2918,26407.00,
717503,ZEE NCPS    ,F ,P,7.61,7.61,7.60,7.61,7.61,7.64,11,180000,1369200.00,
800251,SGB20151    ,G ,B,2854.13,2860.00,2854.13,2860.00,2860.00,2800.01,2,2,5714.00,
800254,SGBAUG24    ,G ,B,2816.03,2820.00,2816.03,2816.03,2816.03,2857.00,8,48,135322.00,
800259,SGB2016IIIA ,G ,B,2843.00,2843.00,2810.00,2810.18,2810.00,2855.89,8,28,79210.00,
800265,SGB2016IV   ,G ,B,2840.00,2840.00,2840.00,2840.00,2840.00,2844.99,1,1,2840.00,
890143,KANPRPLAPP  ,X ,Q,111.00,111.00,105.00,105.00,105.00,112.85,4,285,30950.00,
890144,TATASTEELPP ,A ,Q,149.00,158.00,148.90,154.65,154.55,147.30,589,45386,6988794.00,
890145,IBVENTUREPP ,A ,Q,274.00,280.00,258.00,272.00,272.00,274.00,729,69926,19066467.00,
934784,LTFINNCDIV  ,F ,D,1051.00,1051.00,1051.00,1051.00,1051.00,1051.00,1,50,52550.00,
934846,975TCFS19II ,F ,D,1068.00,1068.00,1064.00,1064.00,1064.00,1040.00,2,4,4264.00,
934854,1275IIFL18  ,F ,D,1005.31,1015.00,1005.31,1013.94,1015.00,1020.00,10,240,242281.00,
934855,1275IIFL18A ,F ,D,1030.00,1030.00,1010.00,1010.00,1010.00,1010.57,2,210,216100.00,
934868,RFL18H      ,F ,D,1877.10,1895.00,1877.00,1890.04,1881.00,1876.14,10,170,320382.00,
934887,980STFC18   ,F ,D,506.00,506.00,506.00,506.00,506.00,506.00,1,400,202400.00,
934890,0STFC18     ,F ,D,828.00,828.00,828.00,828.00,828.00,824.00,4,79,65412.00,
934919,0STFC18V    ,F ,D,1645.00,1645.00,1645.00,1645.00,1645.00,1645.00,1,50,82250.00,
934935,1075SCUF19I ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1049.90,1,150,157500.00,
934953,1185ECL19C  ,F ,D,1022.00,1022.00,1022.00,1022.00,1022.00,1022.07,5,100,102200.00,
935016,12IIHFL2020 ,F ,D,1065.00,1065.00,1065.00,1065.00,1065.00,1066.24,5,128,136320.00,
935046,1085SCUF19  ,F ,D,1023.01,1023.01,1022.00,1023.00,1023.00,1025.50,6,206,210732.00,
935080,0SREI19     ,F ,D,1555.00,1555.00,1555.00,1555.00,1555.00,1561.00,1,30,46650.00,
935090,12ECL20II   ,F ,D,1120.00,1120.00,1120.00,1120.00,1120.00,1140.00,1,125,140000.00,
935217,0MFL2021    ,F ,D,1496.50,1496.50,1496.50,1496.50,1496.50,1486.50,5,588,879942.00,
935288,1072SREI19F ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1015.00,1,100,102000.00,
935321,990IFCI24F  ,F ,D,1045.50,1048.50,1045.50,1048.50,1048.50,1043.07,5,330,345114.00,
935361,1015ECL20   ,F ,D,1025.00,1025.99,1025.00,1025.99,1025.99,1018.25,2,19,19488.00,
935383,849NTPC25   ,F ,D,12.79,12.80,12.74,12.80,12.80,12.79,37,17890,228639.00,
935463,1075SREI20  ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1018.20,2,50,51000.00,
935506,736PFC25    ,F ,D,1085.01,1085.01,1085.01,1085.01,1085.01,1085.00,3,7,7595.00,
935558,0KFL19E     ,F ,D,1205.01,1205.01,1205.00,1205.00,1205.00,1290.00,7,550,662750.00,
935574,753IRFC30   ,F ,D,1230.00,1230.00,1130.30,1130.30,1130.30,1136.50,9,721,840900.00,
935582,735NHAI31   ,F ,D,1106.50,1106.50,1106.50,1106.50,1106.50,1095.00,1,1000,1106500.00,
935584,76NHAI31    ,F ,D,1115.00,1120.00,1115.00,1117.10,1117.10,1115.00,18,2460,2753355.00,
935594,925MFL19    ,F ,D,1016.02,1016.50,1016.02,1016.02,1016.02,1021.89,3,58,58936.00,
935662,729NHAI26   ,F ,D,1120.15,1120.15,1120.15,1120.15,1120.15,1120.00,1,1,1120.00,
935680,729IRFC26   ,F ,D,1080.01,1080.01,1080.01,1080.01,1080.01,1100.05,1,1,1080.00,
935682,764IRFC31   ,F ,D,1151.00,1151.00,1151.00,1151.00,1151.00,1150.00,2,365,420115.00,
935690,764NABARD31 ,F ,D,1118.90,1125.00,1118.90,1125.00,1125.00,1121.00,20,2696,3021300.00,
935694,875MFL19    ,F ,D,1000.00,1000.00,991.00,1000.00,1000.00,1000.01,8,863,860201.00,
935696,825MFL21    ,F ,D,1003.00,1003.00,1003.00,1003.00,1003.00,1002.00,1,82,82246.00,
935700,9MFL19A     ,F ,D,1039.00,1039.00,1039.00,1039.00,1039.00,1001.01,2,300,311700.00,
935710,0MFL19A4    ,F ,D,1194.20,1194.20,1194.20,1194.20,1194.20,1189.20,1,332,396474.00,
935712,0MFL23A5    ,F ,D,1130.01,1130.01,1130.01,1130.01,1130.01,1249.00,1,100,113001.00,
935752,9MMFSL26    ,F ,D,1110.00,1110.50,1110.00,1110.50,1110.50,1108.00,2,100,111025.00,
935784,0EHFL21     ,F ,D,1300.00,1300.00,1180.00,1230.00,1280.00,1152.00,4,12,14960.00,
935802,893DHFL26B  ,F ,D,1026.08,1026.08,1026.08,1026.08,1026.08,1042.50,1,23,23599.00,
935814,930DHFL26B  ,F ,D,1092.00,1092.00,1090.02,1090.10,1090.10,1090.00,6,793,865447.00,
935864,879IBHFL26A ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1,100,100000.00,
935878,1075KFL19   ,F ,D,973.01,995.00,973.00,990.00,990.00,990.00,9,907,882657.00,
935898,10SIFL21    ,F ,D,1005.00,1010.00,1002.05,1008.17,1002.05,1005.00,4,213,214106.00,
935908,905RHFL22B  ,F ,D,1004.00,1004.50,1004.00,1004.50,1004.50,1004.14,4,250,251075.00,
935964,0MFL20A     ,F ,D,1075.06,1075.06,1075.06,1075.06,1075.06,1099.00,1,106,113956.00,
935970,950KFL18    ,F ,D,985.00,985.00,985.00,985.00,985.00,989.90,1,39,38415.00,
935994,912SIFL22   ,F ,D,995.00,995.00,995.00,995.00,995.00,996.00,1,20,19900.00,
935996,950SIFL22   ,F ,D,984.00,1000.00,984.00,1000.00,1000.00,1005.00,5,256,254200.00,
936004,875MFL22    ,F ,D,1007.00,1007.00,1007.00,1007.00,1007.00,1007.00,2,75,75525.00,
936022,0KFL18C     ,F ,D,1078.00,1078.01,1078.00,1078.01,1078.01,1080.00,5,200,215601.00,
936028,10KFL20A    ,F ,D,988.00,988.00,988.00,988.00,988.00,980.00,4,200,197600.00,
936048,805MMFSL32  ,F ,D,999.00,999.00,999.00,999.00,999.00,999.00,1,1,999.00,
936062,950SEFL27   ,F ,D,1008.00,1008.00,1008.00,1008.00,1008.00,1019.80,1,50,50400.00,
936068,0KFL18F     ,F ,D,1043.00,1043.00,1043.00,1043.00,1043.00,1021.00,10,1049,1094107.00,
936084,0KFL19D     ,F ,D,985.00,1000.00,985.00,1000.00,1000.00,996.00,3,150,149250.00,
936092,0KFL21B     ,F ,D,872.00,872.00,872.00,872.00,872.00,0.00,2,12,10464.00,
936116,912SIFL28   ,F ,D,1006.00,1013.00,920.00,959.17,959.17,1007.00,24,2485,2402639.00,
936132,925ERFL28   ,F ,D,1002.25,1031.00,1002.25,1031.00,1031.00,1011.11,3,60,61572.00,
936138,875MFL23    ,F ,D,996.00,998.00,996.00,996.03,997.40,997.85,7,255,254017.00,
936142,875MFL21A   ,F ,D,992.00,994.45,992.00,992.01,992.01,992.00,4,165,163803.00,
936144,9MFL23      ,F ,D,998.40,1003.00,990.25,994.41,995.00,993.00,24,3350,3335997.00,
936152,0MFL23      ,F ,D,1001.00,1001.00,1001.00,1001.00,1001.00,1001.00,12,564,564564.00,
950495,843PFC22A   ,F ,D,8100.00,8100.00,8100.00,8100.00,8100.00,7905.00,1,4,32400.00,
953528,EFPLB8B602A ,F ,D,119648.00,119648.00,119648.00,119648.00,119648.00,0.00,2,25,2991200.00,
957093,0EIPPL27    ,F ,D,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,11,220,22000000.00,
961694,IDFCBKBD1A  ,F ,B,5030.04,5030.04,5030.04,5030.04,5030.04,5030.00,1,4,20120.00,
961700,IDFCBKBD1F  ,F ,B,8466.00,8466.00,8466.00,8466.00,8466.00,8466.00,2,8,67728.00,
961703,SBIBIVR     ,F ,B,10850.00,10875.00,10840.00,10863.75,10860.00,10814.03,25,203,2205334.00,
961704,SBIBIVNR    ,F ,B,10750.00,10750.00,10750.00,10750.00,10750.00,10900.00,2,2,21500.00,
961705,IIFCLBDIS1  ,F ,B,970.00,970.00,967.00,967.00,967.00,967.00,4,20,19353.00,
961706,IIFCLBDIS2  ,F ,B,1687.50,1687.50,1687.50,1687.50,1687.50,1688.60,4,20,33750.00,
961710,IDFCBKBD1H  ,F ,B,8570.00,8570.00,8570.00,8570.00,8570.00,8565.00,1,4,34280.00,
961711,PFCBS1      ,F ,B,4950.01,4963.36,4950.01,4963.36,4963.36,4966.11,4,16,79303.00,
961712,PFCBS2      ,F ,B,8640.00,8725.01,8611.31,8725.00,8725.00,8643.66,10,30,260289.00,
961713,PFCBS3      ,F ,B,4955.00,4955.00,4955.00,4955.00,4955.00,4950.00,1,4,19820.00,
961715,PFCBT1S1    ,F ,B,5097.00,5175.00,5097.00,5175.00,5175.00,5175.00,6,22,113532.00,
961716,PFCBT1S2    ,F ,B,8304.27,8400.00,8304.27,8368.09,8400.00,8301.87,3,12,100417.00,
961719,IDFCBKBD1I  ,F ,B,5155.01,5155.01,5155.01,5155.01,5155.01,5150.00,1,2,10310.00,
